,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116
0,0.9999999999999999,0.944656713924612,0.9494231255641911,0.9013939027649959,0.7841222771903504,0.8604010179091975,0.9598601672784475,0.8770878312661201,0.9257368258111242,0.8797737162595315,0.9394030725185496,0.8943384778810876,0.957937623981189,0.9478427265790781,0.951304020689627,0.9046606853726742,0.9355862717631802,0.9588461655001858,0.8747922581490936,0.9399174986136428,0.9564859743323177,0.9081398920181071,0.8345496106891611,0.008002748403964442,0.7886381735475629,0.19995111773143764,0.8399339175348072,0.9585064513791206,0.18847596416414047,0.8273063340003096,0.9350481828006697,0.8446731490159659,0.9379932534494337,0.9541570158369176,0.8621378315212319,0.969357573111697,0.9492320792993737,0.9162605754067985,0.8321958924506816,0.9388461370221153,0.93252124216101,0.9165389541826835,0.8821338495216802,0.8713601859514375,0.7377109816666699,0.5857880122775263,0.8491604174116676,0.9196378145339571,0.8888812773818059,0.8916545405221338,0.8261455947659715,0.8604343927861283,0.9094737149576132,0.816229494833194,0.8204793934947022,0.8473690708430449,0.6761803652398225,0.8086143559597914,0.9534388474213695,0.8488857276846132,0.9012013737495042,0.9266886172406752,0.9315369288893477,0.8796983360548565,0.9581799264027843,0.7863493503485515,0.9261548671610573,0.9010969848296496,0.9041794232743364,0.9155337324694823,0.9282311551067116,0.969097224317613,0.9222965834921845,0.8895064835935673,0.9260849664152911,0.9329807910880972,0.9579808142838739,0.925590782460614,0.8126479216132209,0.9419918681135523,0.7394591624593955,0.9399316966529261,0.8794072885174123,0.9497752738162059,0.8970392031438058,0.9115628433787383,0.90386520319633,0.8847311547028296,0.8990614721878534,0.930405514779491,0.918152868962734,0.6706415652087929,0.825016753732002,0.782430268396307,0.9406526953478024,0.7670587293841761,0.532607190224434,0.917442057689221,0.8308659938085277,0.8659107067966266,0.7225664671963751,0.9175241709732147,0.9222283269026541,0.9176816223008957,0.9678824271084526,0.8839366200955623,0.9078884267009135,0.9510707978681956,0.9495139106771928,0.9335485704896791,0.6073504198764024,0.9020215770526382,0.8472417240995407,0.9148436602849275,0.9554920409017799,0.9429347326872751,0.8644011748192773
1,0.944656713924612,1.0,0.949446390355615,0.946471599553945,0.8473076019498774,0.9316368158155196,0.9709093166556049,0.8961514612818158,0.9284897023801114,0.9136356045382988,0.9774121250079287,0.9077872994897329,0.9729689350965037,0.9568430872432402,0.9626194578483829,0.9414745120385164,0.9559734418636747,0.9154406571197087,0.8786173897849124,0.9562461966284664,0.9756768352781519,0.9397950402881078,0.8223309714166039,0.006336637539815489,0.7848530737470669,0.13486911639606045,0.8438752268407268,0.9642824180167485,0.14617654076439346,0.834403701080198,0.9148967907999814,0.8773274409828616,0.9484812583647785,0.9520822957438422,0.8912134967873819,0.9605674234276458,0.9297541253900901,0.9518151793099807,0.8118799505747905,0.9494588973368965,0.962195756156736,0.8926437188868377,0.8911601843942182,0.8886578182216872,0.7094464578427547,0.5360257174065284,0.8989860733566981,0.9391612557146058,0.9460303509314203,0.9387781767975997,0.8858160964408504,0.9057844359139388,0.8944521241258155,0.7750641657004199,0.8026834484290138,0.9111706432369199,0.6374808511896838,0.8729047578590637,0.9638447837396649,0.9033126279959891,0.9457280544660746,0.8756718445648467,0.8641392340640005,0.9300609169314499,0.9566426928846935,0.7726800787330161,0.9758055525176207,0.918211948928728,0.9346892765645243,0.9529063650108488,0.9230454707845435,0.9483893945754839,0.9644225691237632,0.9401403216323068,0.9562330628708232,0.9744132103054599,0.925784914764215,0.9383380784285207,0.7810820999830161,0.9533757738486598,0.7761027796261182,0.9539862865205494,0.9110100069702003,0.9184692103840376,0.9237320960067984,0.8805215486427116,0.8730488074302811,0.9063159704062927,0.832430421177511,0.9417168452083499,0.9550780839789192,0.6193413803756476,0.8414195948031319,0.8158000131716684,0.9417081203498776,0.7291657545087069,0.47923744414797387,0.908117356456378,0.7735788949986115,0.8357915019547397,0.6456546334735366,0.945743592649677,0.9704962986448908,0.9374983020544368,0.9607068575683212,0.9310009298607483,0.915277156950117,0.9514051746706542,0.915533324526162,0.9126268097439648,0.5241863039484413,0.8771726898376443,0.8672765152366051,0.9472893071537212,0.9715308127730024,0.9708254308892257,0.898189408002706
2,0.9494231255641912,0.949446390355615,1.0,0.8988393038932325,0.8034983022107981,0.9093449282294396,0.9487171171780914,0.8641005402443288,0.9493967128323925,0.8752014326846912,0.9735188720554149,0.9088609390734437,0.9697395997586262,0.9460620451760909,0.942132539529109,0.9132155365303204,0.9325813280765967,0.9188357439584283,0.8507957783202794,0.9660832974626851,0.943112753233403,0.9302656743179395,0.8093970092828202,0.004827640458193571,0.7418797203326546,0.0989470264575799,0.8019336817045828,0.9525885274833954,0.0971147611275683,0.8219898968073398,0.8953982963331091,0.8245202425694734,0.9498067077758898,0.9500817742760962,0.8533990358036331,0.9592900782197229,0.9043919687485193,0.9396350016948631,0.7995500721235674,0.9238491932900358,0.9478531998412104,0.8830267533531995,0.8463668362066148,0.8400862145251872,0.670577443296352,0.5002140155172261,0.840474709292879,0.9037155061063804,0.8938093866380915,0.9023556948143672,0.8546794528769345,0.872250216297545,0.8590032776435924,0.7442717183491708,0.7909686950642265,0.8871190107821185,0.6134064271157416,0.8356015205952412,0.9697753991035574,0.860884361277198,0.9111580125320996,0.8888484328614,0.8908396179893208,0.918802462233,0.9533387842114048,0.7596197398219641,0.9448108777594494,0.896536990758275,0.8817213001503417,0.9407132193708634,0.9279158457921883,0.9547718842429723,0.9592068693249862,0.9259285303935746,0.9552157815588956,0.9394087747098092,0.9347076187106893,0.9245785014506595,0.748143011683282,0.9282490573797821,0.740538488922402,0.9523668802669037,0.8924466046417151,0.9344518488602976,0.8898088060181913,0.8942632998025151,0.874267190901116,0.8796889902002492,0.8412901539716536,0.9191687108072739,0.9189435425079435,0.5862324922317228,0.7861904621389882,0.781820778486213,0.9132492656681324,0.6899959633990906,0.4630066634365213,0.8846594364884343,0.7791914454805511,0.8141001786426022,0.6414247269477312,0.9366004976014545,0.9425635806311526,0.9207573309147281,0.9577816874640371,0.9003188573575777,0.9056469763723236,0.973148147869296,0.8920102535763461,0.8908063476236783,0.5089318116489989,0.8778079662698187,0.8209571798380907,0.919233813384292,0.9435862245618005,0.9490435333725009,0.8627636589220045
3,0.901393902764996,0.9464715995539449,0.8988393038932325,1.0,0.8602560895187156,0.9049683845015964,0.9543937770323875,0.8509420689637518,0.8890117843777762,0.8957090826900684,0.9422595673735127,0.8946142857126138,0.930842569989316,0.9378664132520346,0.9286948587375661,0.916821234576255,0.9277163978072064,0.8855819796748734,0.8833529803338965,0.9261481853396445,0.9612331194372346,0.9335924977367425,0.8164920531321406,0.008548993198282213,0.7545808242982658,0.17793377627426776,0.8491003742079062,0.9335700037998064,0.1529401850071712,0.8157159221586955,0.9075045999384762,0.8714411630251627,0.9092323077217036,0.9128056528733789,0.8643410583828212,0.9390819397189732,0.9260324379245071,0.9160922884443754,0.7938983600045894,0.9334141059834058,0.9376662355134462,0.8893238346891535,0.8942992068912866,0.8764505735764269,0.7199414256851823,0.5604164829390303,0.9070311169427223,0.9427007468977132,0.9567223507910213,0.9452425478027888,0.9013104632526607,0.9326021383557701,0.9109973085654771,0.7779934251792902,0.8091285635802309,0.932172557014227,0.6559466009772862,0.8777142176296877,0.9582311696795548,0.9003731083542398,0.9200352547784949,0.8127025583851558,0.7952908450997535,0.8760653606207208,0.90852648787553,0.755515083496537,0.9628144491447559,0.8713592697574829,0.91383141914504,0.9417487929596602,0.8758308408286847,0.9129331397549032,0.9534644187668339,0.9355802355778409,0.9384629510081657,0.944393575916379,0.9097031921946983,0.9089974692490302,0.7794864247226195,0.89645920146769,0.7825837575205801,0.9134733549506454,0.8902422313293877,0.9055478839202012,0.9339454840669235,0.8647990758542733,0.8668869393508115,0.8869966167244667,0.8308185609474715,0.9529688581203105,0.970018235097506,0.625292357069237,0.8848381524553977,0.8086680036253241,0.9427663431922403,0.7313138059054232,0.4847616298983689,0.9316654964233353,0.7753885981708711,0.8427774195844113,0.6762175020645759,0.9008554991440492,0.958769178072274,0.895837512356484,0.9187606535771145,0.9078261653142671,0.8776094005788009,0.9311088590998609,0.9036622684746309,0.9015892775701931,0.5338073357958455,0.8483005858566665,0.8676042991043181,0.9229238828038335,0.9396920985277812,0.9493774703873569,0.8435214344591342
4,0.7841222771903505,0.8473076019498775,0.8034983022107981,0.8602560895187156,1.0,0.8306961829402848,0.875897139595429,0.7474058534370741,0.8292849523866643,0.915558669090903,0.8641438770227747,0.871077576180651,0.8580890782094286,0.881366574214178,0.8367493391552382,0.8008658869669526,0.8996544120962346,0.7785642440123786,0.8465018760926786,0.8350357112250526,0.8538753829507785,0.8447804765854658,0.7485878041613647,0.006317672921599982,0.7857960538231153,0.13318023831566334,0.7931534821427608,0.8321076673206638,0.1189200714753487,0.7123650509920464,0.783568633577923,0.8687695088690771,0.7813116072070766,0.7998537798614536,0.7924512353193046,0.8264866780025961,0.8358054690346758,0.8050877134122473,0.8457624134031551,0.7817231210865755,0.8167760982849283,0.8005872213050647,0.7938491304176645,0.8905677847299166,0.7816893809147492,0.6958997422434754,0.8939542425447118,0.8816755701864385,0.8390542760024254,0.8970650629256585,0.9442407598765966,0.9257490730366388,0.7979391129598629,0.7505074551470654,0.8756377675931524,0.9274658915230528,0.5977760288095529,0.7674961786480228,0.8476825248246141,0.8031762974596279,0.8960404010572373,0.7099324702798218,0.6916701373131728,0.8005610190801478,0.8595556611870043,0.8860545930341551,0.8759458853447155,0.8101896503979116,0.8615148679709683,0.9200871923160535,0.8594771797220264,0.8263812512108358,0.8759242184946542,0.8979640854668306,0.888269188636745,0.9008478631319662,0.8399420520497736,0.8487322571582465,0.7450438576212847,0.8592747427857496,0.8950460333117529,0.8560064885616441,0.9388427452315065,0.8251336123690589,0.8700677154890423,0.8870750421568576,0.7687088205077202,0.8823779645700562,0.7526520202130458,0.8302656425237226,0.884803055850145,0.6782742785499546,0.7791517215232433,0.8716018756669545,0.8408627622158272,0.6588582763622713,0.5801804013698335,0.8620960383787164,0.7998073251681478,0.7772462625138914,0.6275909471369,0.9109773131327886,0.8562670182915415,0.8114626543859916,0.8414189647949153,0.8280641741758413,0.8524670882824035,0.815186901969056,0.8248609243868832,0.8383975803292757,0.48736909849374416,0.8311010138748529,0.8023126636505795,0.8327605160740483,0.8835954364549738,0.8450602473506453,0.8875690554123865
5,0.8604010179091974,0.9316368158155196,0.9093449282294395,0.9049683845015964,0.8306961829402847,1.0,0.9212939128222752,0.7925713849297984,0.9009196811297324,0.8614573072368616,0.9563979988953737,0.8975023883368937,0.9386873810296206,0.9271481260159454,0.8985720805271017,0.8789628556659976,0.9214122064372782,0.8454756050290565,0.8229731973881118,0.9318046777677621,0.9113502897198377,0.8795142260264933,0.7228683423738634,0.030397572193605255,0.6707033037535655,0.0127313196585812,0.7687219393509142,0.8997361254745854,0.010080583932831557,0.7764658561426093,0.8250846048011656,0.7901632692799219,0.8763320144227209,0.8619851914676893,0.7863189235395633,0.9110031638956454,0.8441098243811903,0.917085234372127,0.7630213919824302,0.8603873949527036,0.9218267269220427,0.8351077903296297,0.7963868433098077,0.8085846883885154,0.6305350845902159,0.47269160779680247,0.8587251747243166,0.8783698241024405,0.9025415067933585,0.8983528207357108,0.8651313961059341,0.8571138292520897,0.829541655731968,0.6790980265796008,0.7275362421210082,0.9120341184571203,0.5435111698421734,0.8454767644572924,0.9407024042828354,0.8664276055036373,0.9104012237824491,0.7462342136934977,0.7297709946740734,0.9813486856563808,0.9009954049568152,0.7171599277695112,0.9423026685625204,0.891082465801753,0.8943648956783165,0.9487181011088678,0.8567333644469085,0.86238068888879,0.958185035393302,0.9713355998268549,0.9556075009979076,0.9388710237949305,0.8678411989332487,0.8982631324984939,0.6735205620980311,0.8744361034017724,0.752454038783313,0.9376902145935793,0.880159324159053,0.8837477037976587,0.9056951368919158,0.8553135098883431,0.7919209659927807,0.8964413414352611,0.7723533195261403,0.8984247839648477,0.9289064208873311,0.5318253262886531,0.7749171450013718,0.8033863160169407,0.8633920692943464,0.6177049364045123,0.38379366759282824,0.8625201290782794,0.719101328759246,0.7655840332712395,0.5677670366803733,0.9185174121505333,0.9460929329650994,0.9162665426316761,0.8984332382912242,0.8545838431575071,0.8956575451176869,0.8908052394062498,0.8333309165006826,0.8421557044733993,0.41438461416411015,0.8116260441026594,0.8065566106357837,0.930341675601311,0.9126742562958191,0.911393534992952,0.8579028292073982
6,0.9598601672784474,0.970909316655605,0.9487171171780915,0.9543937770323875,0.875897139595429,0.9212939128222752,1.0,0.8804233686460116,0.9418025713278128,0.9314965512882296,0.9717979075747306,0.9347482865170039,0.9720098175083609,0.9784494771257937,0.9626631979290462,0.9267563818833655,0.9679199910113505,0.947798188964701,0.9140817145620824,0.9518383432134185,0.9761008074235599,0.9335364413374005,0.8368346633032989,0.007294858176248324,0.8085130677824008,0.1696521578227242,0.873924196641853,0.9649975216571129,0.15651421861255435,0.833031689413407,0.9340731616265793,0.8754307750630087,0.9343539421255167,0.9458971574161186,0.8794004534397704,0.9772384104374362,0.9595482419134647,0.9369529290075828,0.8599516191561417,0.9441977146567508,0.9516540745140453,0.9283031635592804,0.8927367673275943,0.9081918872731015,0.7752093842879642,0.616460231321919,0.9097890632314926,0.9583209068850908,0.9387389985044596,0.9473594751679654,0.9069356863057424,0.9231423209462696,0.9287360051473144,0.8303487703863207,0.8531883047285407,0.9238314997801067,0.6855345169301301,0.8689653582985774,0.9738444357430033,0.9027091278965731,0.9369165640526844,0.875657561110496,0.8672816878561626,0.9185400224879728,0.9664061402628029,0.826889498870046,0.9714037985334429,0.9172680587392757,0.9478607336885361,0.970122485077709,0.9379986259196432,0.9699483402635918,0.9639960589756992,0.9525130438541958,0.9704906176193934,0.9719229536920603,0.9640308436558976,0.9422406069175898,0.8253960488455963,0.9465578339348214,0.8154872295612031,0.9603230634014427,0.9310044745995356,0.9573463279864468,0.9468869755107622,0.9369355771591579,0.8912497026991485,0.9246007811634421,0.8948496233861785,0.9570715719477713,0.967870425255416,0.6900139837754853,0.8531371570885408,0.848847431606756,0.9658292237801964,0.7650008700450267,0.5598544597186834,0.9486061255127576,0.8473963741117699,0.887720884290326,0.7356966068255556,0.9533462117716253,0.9645093697463432,0.9398066459954878,0.9705622133470416,0.9170817091810745,0.9273740303051112,0.9582108874507332,0.9550269217457844,0.9517436271243948,0.5963549934441364,0.9173102640504249,0.88277333328225,0.946024849505724,0.9825733257168376,0.9640822899400674,0.8986894341526213
7,0.8770878312661202,0.8961514612818158,0.8641005402443288,0.8509420689637518,0.7474058534370741,0.7925713849297984,0.8804233686460115,1.0,0.9224904426860263,0.9011321998510358,0.8707779310569312,0.8319090896130037,0.8811350086803215,0.8743866693220383,0.9477451201961816,0.9481219921722084,0.8889961707034385,0.7772931992313108,0.877068248976978,0.8968473787579856,0.9036549782501558,0.903693709193146,0.9166455291519745,0.017994425231699966,0.8558071693726794,0.2553949257594192,0.8892777535829315,0.9201021824266061,0.22932477049796618,0.803535321746053,0.9188314585488357,0.8363342439258286,0.8975526612841064,0.938465504026985,0.9147221295631959,0.8785190302238808,0.865110527336033,0.9451574962113679,0.8004872278258363,0.903584535943985,0.9337037112902989,0.9200011343321749,0.9471312261158995,0.8662635305475814,0.7567319420783244,0.6067663500770286,0.9046564810519833,0.9298362361869946,0.839464979358566,0.9197598933758399,0.812379133203062,0.8583697153326458,0.8742855076366021,0.8282520839022645,0.852940667692926,0.8328093303748486,0.7109094918240547,0.8909762151613295,0.8818278507825575,0.8848298889759344,0.8551500216363043,0.7745541270159098,0.7928489181061656,0.7976345842867015,0.8552914855611939,0.7138797822366932,0.8982550474088224,0.700018559121564,0.8808825360971373,0.8208555691647781,0.8930293805167675,0.9068849780869931,0.8605498836845193,0.8179070734400864,0.845232720444161,0.8773625492266679,0.8028703002634345,0.8312981400913775,0.8539996238949644,0.9257155060422907,0.7334454445317797,0.7953991702597217,0.8639343639108586,0.8184189331342151,0.8346124919596883,0.8205240124789979,0.8864938833755882,0.8644220702748091,0.8114294948994476,0.8476745502046534,0.873297451062703,0.7026465545862957,0.8123237932337761,0.7681966385197596,0.931659950030167,0.7983484117012496,0.5509934160461477,0.8546438693522267,0.7907584267108051,0.8198200081304637,0.703147805911755,0.9076568896554285,0.8996813153206246,0.7345756496871138,0.872921975453099,0.8136880281067731,0.8572076812951482,0.8948660842710512,0.8816675988756068,0.823176303592744,0.6485209106921194,0.8576842440077728,0.9196030726024345,0.8767066298500275,0.8635739144523972,0.8610783200061476,0.8710351256123922
8,0.9257368258111242,0.9284897023801113,0.9493967128323924,0.8890117843777762,0.8292849523866643,0.9009196811297324,0.9418025713278128,0.9224904426860262,0.9999999999999999,0.918083185183993,0.9469077654265383,0.9362898444980474,0.9536795527883253,0.9540778503723655,0.9535059831030747,0.9133337153151395,0.9483659678395328,0.868910758983332,0.889939054304178,0.9448567983621192,0.9375329796119679,0.9091953875451976,0.8529611476782604,0.00893064317766828,0.8063638979735216,0.2270797635205348,0.8617259230170611,0.9307051136585522,0.17128316992424167,0.7862434926530735,0.9036787189572406,0.8350191470503392,0.8954816443578204,0.9303833583708927,0.8407699313968818,0.9334959448145921,0.8973235304762005,0.9497682636876553,0.8615832022178733,0.8846193877729461,0.9446203010453529,0.9428919951611738,0.8890063317821323,0.8626283597449169,0.782651261905573,0.6315148236771163,0.9073807135743219,0.9436697534715286,0.8494355477327846,0.940075291189533,0.8701460695359373,0.8780872495946518,0.9089811156628987,0.8421203716305109,0.874619257237995,0.8928608853596753,0.7265266027973155,0.8831479194839504,0.9467002389903525,0.9119014916494071,0.917524288624348,0.799431284539062,0.8169280799939844,0.9082814428376978,0.9274296756736056,0.7994987642721717,0.9466456941592759,0.8309414042081141,0.9312718169070732,0.9264282675836637,0.9353587617748107,0.9502033329198314,0.9326229684183889,0.9303314351736568,0.9489759662199388,0.9345788798208569,0.8968735358378453,0.9001714861138599,0.8603032948063436,0.9367861376615052,0.7872347926524546,0.9121967172774612,0.912136768320043,0.9279333762393733,0.9050557100556366,0.9315547906977794,0.8871740826854058,0.9296701259682076,0.8905526076675475,0.9033254391824184,0.9143159757692517,0.7205730042445765,0.8268272223817118,0.8216857460569057,0.9295882807352137,0.7508690626728929,0.5883116391383068,0.9072462774900958,0.874048442870343,0.8706581271307234,0.7417163277912822,0.9644768580760185,0.9262008812793835,0.8612900962510599,0.9505386894020957,0.8758823712440386,0.9293557117611234,0.9271675229752078,0.9235131438650431,0.8718451125078256,0.6519660782984192,0.9096233554091373,0.896537391339186,0.9346495980629129,0.9292258351538127,0.895562749251365,0.9024527028690842
9,0.8797737162595315,0.9136356045382988,0.8752014326846913,0.8957090826900684,0.915558669090903,0.8614573072368618,0.9314965512882296,0.9011321998510359,0.9180831851839931,1.0,0.9148623160719805,0.9034215529431119,0.9200291431843083,0.9317423241110292,0.9316528409195489,0.9150647288133191,0.9616726894860319,0.842333285006407,0.8834981116425702,0.9089748215147514,0.9160552865074403,0.9156053617133145,0.8866874515192866,0.060808187058715685,0.9050679011847564,0.20589194058017776,0.9040468457831725,0.9287056154941498,0.20378172444443798,0.8273991443822342,0.9077491348443268,0.8935341735330554,0.8835957556813313,0.9139302921989135,0.9054204043693376,0.9047099304332095,0.8941048783016489,0.9144816842030661,0.9098187273944965,0.8888363435944687,0.9178190741595147,0.9098840079613728,0.9111125108272816,0.9597043029221705,0.8523903230236944,0.7352139158160157,0.9497186763620268,0.9564736109346532,0.8797602257342902,0.9551448577293201,0.9437066129501083,0.945974757245769,0.8912912535574246,0.8296190053891813,0.9365187187821657,0.9356971294244523,0.6812344536894208,0.8500740192071041,0.9079335668881373,0.8723712782926888,0.911895158673977,0.7930612722992958,0.7950961483066605,0.8488855947991621,0.8828353074806755,0.8155469659190976,0.9294712437469642,0.8065867069053073,0.9263161599355898,0.920696533125314,0.9012542044529008,0.9229773245920222,0.9147107601870553,0.9061033718757837,0.9211812078069614,0.9490713853930464,0.8772080273438769,0.8896737735123547,0.8264791553022157,0.9491011507874655,0.912401281033077,0.8743874866375099,0.9667158712294145,0.8812264384770377,0.9096767838037276,0.9303376632601679,0.8733253499095417,0.9516654843382075,0.8224932676970879,0.88536923923582,0.9297730151141301,0.7448741648782952,0.8305360742774789,0.9143406548209827,0.9404053107574131,0.7846833185107691,0.5478954629376623,0.928390896830065,0.8746264912328643,0.8476523631667875,0.7024272288858961,0.9566339260623459,0.9233221539459184,0.8243150574823049,0.9028557474998449,0.8552534315404716,0.8999141282054628,0.9003017667764411,0.9157092602829345,0.8725926193680112,0.5877066709306099,0.9128337277731452,0.9158841732308902,0.901153690787405,0.9250452542236196,0.8976713238626002,0.9582655372171139
